Id,SalePrice
1592,131150.51578
1593,93861.66647
1594,215263.7436
1595,155267.74977
1596,228940.25233
1597,214957.57237
1598,172821.294
1599,146438.22065
1600,168832.10393
1601,52186.24969
1602,91595.890544
1603,68966.618795
1604,296788.26192
1605,225987.62481
1606,171021.21244
1607,265056.25357
1608,200369.75318
1609,184717.38124
1610,162123.33557
1611,153329.73672
1612,271791.32687
1613,194752.7608
1614,127206.58919
1615,118250.25544
1616,118250.25544
1617,119546.56096
1618,116419.02252
1619,120106.31877
1620,266700.99766
1621,150092.0505
1622,163525.29246
1623,243995.32415
1624,218072.38857
1625,108183.64488
1626,189983.72362
1627,195805.07787
1628,256660.94705
1629,170362.59122
1630,395760.00045
1631,208306.79524
1632,234794.68666
1633,151977.84953
1634,199022.69196
1635,175302.59563
1636,170874.22197
1637,217251.06131
1638,213535.53405
1639,211208.00145
1640,274601.80435
1641,200585.12749
1642,220881.24075
1643,224347.19142
1644,216557.02549
1645,214390.81211
1646,149580.82757
1647,159212.24063
1648,155119.61698
1649,138921.52042
1650,114970.82719
1651,115618.97995
1652,108830.1876
1653,108182.03484
1654,170759.72302
1655,142572.83701
1656,166446.97678
1657,172056.02854
1658,167095.12954
1659,115302.25606
1660,132859.30592
1661,397380.40886
1662,372779.27758
1663,349345.28595
1664,429719.73117
1665,313262.19639
1666,316514.02942
1667,364610.23753
1668,313963.37282
1669,284649.67912
1670,320810.36016
1671,250199.47486
1672,400991.47527
1673,269503.06189
1674,232201.35979
1675,200420.42123
1676,193813.65835
1677,201340.33575
1678,406721.75332
1679,368974.08594
1680,332066.05997
1681,277452.07499
1682,306324.00464
1683,205095.61292
1684,178620.04699
1685,182140.0226
1686,182887.08898
1687,155226.73205
1688,198479.47747
1689,194564.24897
1690,182504.5212
1691,166791.78991
1692,290070.09469
1693,155226.73205
1694,183124.75584
1695,156466.20663
1696,264339.71937
1697,156466.20663
1698,308069.05583
1699,281028.29293
1700,236631.81017
1701,253862.26673
1702,245308.83822
1703,238410.66868
1704,245423.00425
1705,272871.24991
1706,405610.23581
1707,275146.25672
1708,207955.21734
1709,223569.8655
1710,208927.64137
1711,277353.2823
1712,263096.27673
1713,239222.23744
1714,223899.47649
1715,197036.68561
1716,183929.28824
1717,173498.04429
1718,174361.64201
1719,211487.63936
1720,219338.45083
1721,168771.3042
1722,168771.3042
1723,168123.15143
1724,214053.76768
1725,234773.54918
1726,196255.5285
1727,187394.74834
1728,179433.99493
1729,159378.36458
1730,162894.61294
1731,124523.76842
1732,109137.45232
1733,109137.45232
1734,131738.5475
1735,116532.30819
1736,115884.15543
1737,267563.4569
1738,205088.25333
1739,332386.15945
1740,249120.43218
1741,184183.03487
1742,181176.89007
1743,172670.30499
1744,224961.99629
1745,233399.05143
1746,227459.63478
1747,208539.08534
1748,258313.25279
1749,172033.40683
1750,159045.37697
1751,235504.10896
1752,113026.3689
1753,202471.774
1754,227490.24529
1755,169414.90723
1756,112300.89352
1757,107841.14679
1758,154667.56328
1759,183677.35957
1760,166184.3087
1761,165460.65121
1762,208169.63023
1763,182285.29638
1764,117445.63643
1765,217581.77164
1766,183971.74721
1767,201461.32373
1768,142647.78741
1769,167569.00605
1770,123595.73519
1771,148840.6472
1772,171062.05824
1773,148586.54094
1774,234500.23254
1775,129756.90316
1776,111534.59247
1777,89746.235718
1778,124521.95053
1779,90983.474883
1780,145991.22435
1781,144697.62436
1782,98045.168507
1783,125074.98038
1784,62005.444981
1785,111864.15014
1786,221493.81101
1787,127862.31957
1788,53247.22007
1789,74348.074362
1790,40988.577599
1791,266796.59424
1792,175993.17408
1793,135387.72017
1794,118246.61653
1795,137164.64614
1796,96311.76927
1797,120282.54465
1798,129681.39844
1799,86533.063993
1800,117554.08267
1801,147616.59656
1802,151194.15254
1803,182493.81515
1804,129939.14047
1805,133430.37478
1806,135148.47694
1807,167567.53745
1808,82085.044803
1809,107146.62048
1810,142214.54157
1811,137105.84904
1812,119760.06407
1813,134613.05513
1814,82182.029631
1815,34714.943295
1816,67455.610749
1817,118966.27172
1818,163538.58987
1819,103248.80563
1820,60949.726995
1821,136927.08985
1822,122857.44657
1823,35116.59475
1824,137383.78757
1825,125571.36738
1826,88765.628908
1827,100801.20253
1828,155813.29629
1829,112231.00435
1830,160303.26656
1831,156693.63869
1832,193265.47741
1833,165609.75826
1834,106439.2004
1835,158240.3208
1836,167260.29005
1837,86465.473261
1838,114634.60642
1839,72311.621671
1840,168679.2766
1841,156747.35138
1842,98351.747238
1843,136912.35776
1844,114560.83186
1845,167262.07707
1846,143301.85779
1847,200626.92053
1848,43092.216971
1849,105472.3641
1850,132450.79314
1851,155913.74161
1852,133187.33773
1853,147549.79534
1854,152634.00738
1855,145134.01782
1856,221198.16975
1857,108151.75429
1858,189279.78032
1859,133836.83024
1860,160826.99716
1861,132076.73659
1862,365437.6872
1863,365437.6872
1864,365437.6872
1865,300914.26434
1866,311229.34628
1867,216340.72406
1868,325573.46312
1869,192700.72276
1870,189151.35376
1871,281079.09263
1872,174770.72924
1873,228357.59
1874,146535.18817
1875,209223.93077
1876,208774.0979
1877,208790.89693
1878,214852.9299
1879,125619.33398
1880,127156.85867
1881,228644.35264
1882,251563.45813
1883,203466.20785
1884,219311.75538
1885,213825.24751
1886,320779.87473
1887,202731.33392
1888,231588.51802
1889,169470.23206
1890,138347.84408
1891,139382.56588
1892,109365.78438
1893,152398.37675
1894,211262.39644
1895,175035.62968
1896,124121.20654
1897,125046.09457
1898,109306.35566
1899,107153.79853
1900,97967.529965
1901,150640.06393
1902,160454.03064
1903,227447.86057
1904,136109.55977
1905,197045.33273
1906,163633.34618
1907,208948.61711
1908,118520.06139
1909,136398.0994
1910,136398.0994
1911,201047.75911
1912,279884.26355
1913,169032.60182
1914,48704.438228
1915,298986.82648
1916,31111.203279
1917,240893.34405
1918,126256.01772
1919,157725.24263
1920,220846.23951
1921,358623.66286
1922,301192.14883
1923,224146.77059
1924,211937.21379
1925,230623.1099
1926,343360.90163
1927,131970.1727
1928,172768.80878
1929,107627.51972
1930,125455.84694
1931,129056.50935
1932,151780.25861
1933,172002.03375
1934,194591.13222
1935,171000.23294
1936,195239.28498
1937,196032.62692
1938,196196.66829
1939,298424.7671
1940,182084.29099
1941,197841.70168
1942,194868.26384
1943,187381.86124
1944,345717.22927
1945,329473.44891
1946,188240.21041
1947,309310.66219
1948,181288.92645
1949,230717.72252
1950,173709.85348
1951,271867.02598
1952,237438.97746
1953,162947.18066
1954,209929.21976
1955,143069.52648
1956,304403.63572
1957,192550.56047
1958,267411.26392
1959,193312.95272
1960,123470.49995
1961,115618.97995
1962,108830.1876
1963,108182.03484
1964,140299.56045
1965,165150.67125
1966,143775.04479
1967,293047.86126
1968,402944.47564
1969,339803.41393
1970,398293.7707
1971,390184.55542
1972,343770.53316
1973,240829.79548
1974,330687.38383
1975,406336.60854
1976,228012.01391
1977,369677.45272
1978,387709.91111
1979,266531.4797
1980,201563.89942
1981,320745.44409
1982,199035.72387
1983,199035.72387
1984,192618.22465
1985,209566.31452
1986,218859.90712
1987,182781.88841
1988,185562.12678
1989,203066.18657
1990,225324.81381
1991,201340.33575
1992,222211.55353
1993,172327.38352
1994,258552.9194
1995,195177.99467
1996,253814.73731
1997,332749.22439
1998,277084.60858
1999,304989.17501
2000,279926.08978
2001,246686.57234
2002,291891.49597
2003,241159.03713
2004,224038.22661
2005,276899.22637
2006,203072.03073
2007,240086.77269
2008,183929.28824
2009,201558.99279
2010,198918.85231
2011,177169.69803
2012,176814.31283
2013,185602.44143
2014,196196.88968
2015,192464.30527
2016,198366.21538
2017,197756.5358
2018,125680.13371
2019,109137.45232
2020,116977.9031
2021,110433.75784
2022,189475.51109
2023,184876.13629
2024,276566.85164
2025,329942.61591
2026,184944.77577
2027,152116.70117
2028,172961.17393
2029,182924.30831
2030,231625.36143
2031,254600.49271
2032,268449.28413
2033,221815.07797
2034,167936.17203
2035,208785.20729
2036,196047.02288
2037,197727.11227
2038,260432.79424
2039,178396.13098
2040,292033.10481
2041,209864.64705
2042,215696.05224
2043,185853.58788
2044,224973.06551
2045,209078.53688
2046,208417.49701
2047,155466.6243
2048,118868.66906
2049,221503.96963
2050,178267.50493
2051,77247.098807
2052,140900.73538
2053,140760.79515
2054,72664.745151
2055,179377.10408
2056,126111.51389
2057,125805.36896
2058,213594.73103
2059,146185.41853
2060,171990.36691
2061,188658.95222
2062,136389.44024
2063,97969.116035
2064,140543.5323
2065,116478.46135
2066,186933.33251
2067,137898.4443
2068,228515.84822
2069,60461.259441
2070,103900.49024
2071,71132.0429
2072,130939.29805
2073,130333.63393
2074,164112.79728
2075,136059.82925
2076,104180.56227
2077,157645.97463
2078,130495.26564
2079,132676.71555
2080,117588.41283
2081,137251.65661
2082,228059.1841
2083,158654.92576
2084,99645.310818
2085,142578.2003
2086,129504.93312
2087,133481.31482
2088,107106.7798
2089,71132.0429
2090,120286.2983
2091,132791.00947
2092,155925.53667
2093,156034.43715
2094,98756.157558
2095,142229.65678
2096,60862.091159
2097,71930.728088
2098,152099.81906
2099,41351.879433
2100,139710.36909
2101,127491.10719
2102,118153.95355
2103,57469.467687
2104,206577.84229
2105,113185.50371
2106,93690.242661
2107,214730.49425
2108,123087.52266
2109,125749.21325
2110,116844.63687
2111,154057.04666
2112,169737.02111
2113,114822.48591
2114,89096.795897
2115,165674.40233
2116,95955.316322
2117,142389.57453
2118,127239.01695
2119,104394.99593
2120,96657.073773
2121,10000
2122,102629.90175
2123,53636.541476
2124,192364.07517
2125,178655.60062
2126,144945.41288
2127,183470.90406
2128,132485.50932
2129,76847.615964
2130,152550.24611
2131,201830.58383
2132,115597.09731
2133,108165.30412
2134,111048.84441
2135,49546.334451
2136,102292.43747
2137,123827.01776
2138,132819.37447
2139,145492.07495
2140,129289.16982
2141,114278.53861
2142,139580.47354
2143,154227.66075
2144,125157.67357
2145,122630.85854
2146,137652.12829
2147,182887.00831
2148,121506.38986
2149,118170.99747
2150,204659.26934
2151,104080.01231
2152,181536.02305
2153,187845.9588
2154,118211.591
2155,130754.45246
2156,297204.35779
2157,226211.80727
2158,234317.48654
2159,216634.4084
2160,167211.03929
2161,234369.38174
2162,318764.41054
2163,316368.05723
2164,208202.64655
2165,189663.07465
2166,146535.18817
2167,202858.38706
2168,205034.81286
2169,193600.7568
2170,214150.62053
2171,144957.36895
2172,145146.85504
2173,173734.54534
2174,257319.29212
2175,244903.26865
2176,315349.54542
2177,265874.04827
2178,205112.40434
2179,134975.17102
2180,256220.7026
2181,210825.89097
2182,227889.672
2183,201627.3974
2184,141346.33029
2185,113184.52208
2186,152274.71755
2187,147512.03796
2188,153113.21944
2189,303683.50215
2190,87639.533506
2191,87639.533506
2192,95084.285159
2193,96224.10713
2194,81254.247546
2195,111443.80831
2196,173595.16711
2197,122748.6237
2198,145139.5163
2199,178045.90405
2200,112263.2772
2201,101830.78668
2202,134541.48559
2203,139866.8832
2204,183176.17026
2205,135973.08732
2206,131496.98571
2207,160965.26369
2208,204267.7292
2209,237269.62725
2210,118520.06139
2211,92263.805999
2212,106832.16833
2213,111974.04148
2214,165098.01035
2215,76700.107898
2216,207980.66559
2217,52173.291546
2218,73610.712845
2219,66981.620294
2220,69765.894952
2221,298986.82648
2222,296788.26192
2223,334058.70633
2224,210471.11695
2225,158853.80655
2226,232977.42944
2227,195735.16858
2228,285788.38892
2229,214871.11582
2230,160457.76305
2231,196244.49288
2232,207456.25613
2233,175146.09924
2234,272037.31443
2235,299255.14058
2236,256066.01023
2237,340285.85226
2238,193456.45527
2239,167920.59358
2240,236634.45266
2241,153771.76304
2242,140572.94228
2243,152968.99794
2244,110933.2935
2245,107922.16548
2246,149070.95167
2247,118250.25544
2248,117298.26276
2249,120334.65083
2250,126045.0723
2251,138989.57174
2252,207478.39456
2253,151489.70528
2254,174722.95766
2255,204546.75938
2256,178806.27666
2257,252054.98284
2258,169374.42106
2259,193956.5588
2260,152810.44182
2261,166047.6782
2262,185573.72401
2263,348103.47518
2264,403601.61432
2265,170228.59289
2266,296211.30247
2267,374579.66647
2268,336729.48675
2269,177407.28141
2270,164763.33195
2271,215446.95693
2272,202136.63446
2273,162683.42326
2274,178510.58945
2275,179904.68952
2276,172787.49257
2277,208958.50311
2278,162483.18397
2279,121323.4838
2280,115490.10893
2281,195159.6944
2282,195766.40686
2283,119206.68735
2284,136203.40839
2285,144705.4908
2286,128132.80453
2287,320906.87069
2288,306629.65931
2289,298126.63554
2290,395533.63735
2291,347542.66237
2292,348257.66759
2293,416289.39954
2294,391576.52472
2295,384412.94515
2296,275779.05485
2297,303249.61319
2298,320351.3976
2299,343992.0797
2300,342230.71661
2301,279606.28859
2302,232946.02308
2303,246540.70823
2304,235847.64225
2305,193305.44582
2306,193305.44582
2307,200928.63376
2308,225970.98791
2309,291116.29008
2310,196748.76749
2311,205095.61292
2312,184998.4778
2313,186902.34255
2314,173782.34323
2315,182858.85452
2316,201057.96801
2317,196354.721
2318,184885.72985
2319,179916.35251
2320,188446.82703
2321,219863.44507
2322,190027.83859
2323,156044.68928
2324,155226.73205
2325,221580.71395
2326,156178.66443
2327,222284.65205
2328,225726.04149
2329,202898.41898
2330,199793.34115
2331,310487.85418
2332,398714.35052
2333,295267.07755
2334,264309.45221
2335,310485.89563
2336,287439.4567
2337,203114.31121
2338,225094.50309
2339,222959.43651
2340,341836.26405
2341,223315.75924
2342,223289.98503
2343,218659.6983
2344,232900.83195
2345,236195.84626
2346,199175.66411
2347,198146.35195
2348,214701.9939
2349,190335.76781
2350,287389.48504
2351,229960.24589
2352,242614.94824
2353,277167.11222
2354,168288.86587
2355,173752.15056
2356,165582.08879
2357,216155.15304
2358,206362.4104
2359,142604.6293
2360,123319.4905
2361,136035.87294
2362,275951.40585
2363,139543.63012
2364,140664.89611
2365,202313.33111
2366,174298.08686
2367,224827.9331
2368,263177.48808
2369,225462.77538
2370,179084.10397
2371,186057.14974
2372,195637.57602
2373,302895.42781
2374,332586.11398
2375,210569.96682
2376,294840.35182
2377,327884.51303
2378,138974.09368
2379,245512.45076
2380,136891.92985
2381,168434.42166
2382,188183.01598
2383,222627.12728
2384,240125.37651
2385,141473.38342
2386,134319.74671
2387,136466.55774
2388,99233.214876
2389,124109.04872
2390,134978.82732
2391,121842.76554
2392,112300.89352
2393,153844.79781
2394,134345.52091
2395,213393.47347
2396,164399.08249
2397,205136.08249
2398,97070.378836
2399,74258.640685
2400,60004.037868
2401,100078.01862
2402,138198.21254
2403,202103.5017
2404,142319.51689
2405,156994.41438
2406,115692.66679
2407,124192.33955
2408,134446.79984
2409,144064.17658
2410,197080.31424
2411,113913.92294
2412,165007.4819
2413,149971.23829
2414,127153.46473
2415,195621.97407
2416,113976.54056
2417,126313.58149
2418,113646.92957
2419,174669.34679
2420,112904.67906
2421,177934.34236
2422,110927.26538
2423,120391.48226
2424,189637.11233
2425,260739.26216
2426,132668.7552
2427,113939.96608
2428,166857.31442
2429,113692.2915
2430,124855.1973
2431,131929.36403
2432,130202.49807
2433,146071.2525
2434,156515.38354
2435,173667.5564
2436,73367.483753
2437,109785.60508
2438,117051.47559
2439,93473.830022
2440,120768.16875
2441,103933.88945
2442,95649.661649
2443,109532.39273
2444,85744.460374
2445,77928.943613
2446,154251.42246
2447,142185.73306
2448,142944.92325
2449,93855.106892
2450,141882.03764
2451,120239.16868
2452,181078.49493
2453,73566.902986
2454,102151.59603
2455,96403.50868
2456,149854.45092
2457,121281.18985
2458,111898.75502
2459,97419.154173
2460,137691.11219
2461,122486.65717
2462,138806.09435
2463,114732.60223
2464,204376.37782
2465,119008.67657
2466,117250.45798
2467,117765.22319
2468,82172.307856
2469,103189.90837
2470,219052.83365
2471,194321.87754
2472,197499.41921
2473,140640.17691
2474,121308.75532
2475,212461.64994
2476,121230.94518
2477,124104.31393
2478,184283.58836
2479,128996.40225
2480,129020.24423
2481,134739.56741
2482,111422.30495
2483,116879.24864
2484,123063.56634
2485,118476.76648
2486,164469.24092
2487,216690.37607
2488,121911.11579
2489,144248.26891
2490,145986.69153
2491,68837.350301
2492,192025.7003
2493,116186.19061
2494,175068.70598
2495,111778.1974
2496,249195.73845
2497,171397.68732
2498,107192.99403
2499,72863.102089
2500,146152.21088
2501,163387.3219
2502,162101.10404
2503,126498.56115
2504,212027.82299
2505,214051.99623
2506,238566.9035
2507,300424.12341
2508,238566.9035
2509,224306.41009
2510,218592.58114
2511,189239.74559
2512,212845.87026
2513,210420.0491
2514,193982.47092
2515,150600.8884
2516,157218.64945
2517,146535.18817
2518,161426.17884
2519,220325.61313
2520,203725.35137
2521,200253.15047
2522,218352.48731
2523,119963.56595
2524,138844.8093
2525,137271.91645
2526,141869.2478
2527,123512.66608
2528,119411.65486
2529,116267.13271
2530,94610.768281
2531,237201.39407
2532,227215.03547
2533,204727.20239
2534,221327.41427
2535,292451.86738
2536,221879.40539
2537,194371.6014
2538,181986.9264
2539,178087.46863
2540,197511.08629
2541,182538.8375
2542,186902.34255
2543,122174.19442
2544,138893.65947
2545,126506.83437
2546,148511.03621
2547,137777.20205
2548,189679.80161
2549,175062.1359
2550,740033.66761
2551,139382.56588
2552,120038.24749
2553,87639.533506
2554,141469.74764
2555,73045.222728
2556,93051.435043
2557,105248.53574
2558,243080.11748
2559,151137.30186
2560,107911.77888
2561,92098.437323
2562,115847.14057
2563,125839.94722
2564,154812.25844
2565,90967.237469
2566,163433.73539
2567,129057.84019
2568,196918.2796
2569,192955.67618
2570,119560.11673
2571,234850.00218
2572,145705.08355
2573,221327.18598
2574,246785.60584
2575,116832.70045
2576,148154.60925
2577,161396.50666
2578,77760.944206
2579,52707.782405
2580,160899.71295
2581,133098.9459
2582,98734.980232
2583,232545.21879
2584,162051.74975
2585,205101.16432
2586,204955.67268
2587,205463.48541
2588,121967.23438
2589,135511.30865
2590,206922.2694
2591,207272.38144
2592,243123.16076
2593,226394.63948
2594,173641.31824
2595,252737.39959
2596,270133.92953
2597,274356.34583
2598,278265.383
2599,323146.5665
2600,156906.98263
2601,203089.07543
2602,119546.56096
2603,109497.04774
2604,118250.25544
2605,122139.17202
2606,133804.39317
2607,176748.56356
2608,198397.82027
2609,157987.08095
2610,106979.36696
2611,193690.62115
2612,154614.12627
2613,117298.26276
2614,125885.06378
2615,153695.55605
2616,125472.40766
2617,216616.6161
2618,188195.18454
2619,239724.11595
2620,182954.27301
2621,191833.02499
2622,202763.57975
2623,243541.54607
2624,284834.77202
2625,332738.80654
2626,168206.1062
2627,168575.85375
2628,380379.73916
2629,434506.76584
2630,340723.65032
2631,394293.55785
2632,379763.33539
2633,308522.56919
2634,340625.36624
2635,146327.42851
2636,203411.23536
2637,207861.8531
2638,258499.05556
2639,190203.65737
2640,147929.13685
2641,116419.02252
2642,209425.52752
2643,119206.68735
2644,152339.57956
2645,112139.75552
2646,105061.86882
2647,118558.53458
2648,144257.48311
2649,158585.45644
2650,143126.89202
2651,165798.82401
2652,380303.61981
2653,232806.08285
2654,311580.17477
2655,328088.75156
2656,255654.93256
2657,333602.89554
2658,327885.18169
2659,332121.33773
2660,351106.02438
2661,318432.71351
2662,316259.92316
2663,247171.66561
2664,289356.40811
2665,305613.23425
2666,303072.17161
2667,178620.04699
2668,182618.84175
2669,197002.87376
2670,266579.63345
2671,182618.84175
2672,195055.85474
2673,211187.10301
2674,215302.41942
2675,172976.94466
2676,194978.36375
2677,221971.54076
2678,262995.89099
2679,230552.63585
2680,257947.70921
2681,388380.15828
2682,302631.93513
2683,444526.26761
2684,280976.25323
2685,304541.20334
2686,236764.39113
2687,303580.38414
2688,219618.3313
2689,190904.32341
2690,398404.40175
2691,205537.50758
2692,172976.94466
2693,205756.65278
2694,171579.36021
2695,204689.99276
2696,191575.33315
2697,213937.85722
2698,197276.51026
2699,195780.25507
2700,173431.7909
2701,156281.29112
2702,125540.19348
2703,142061.03129
2704,137547.08225
2705,126976.43924
2706,118121.59298
2707,118183.99891
2708,132058.56453
2709,117180.46096
2710,121445.0427
2711,301722.2299
2712,371182.74442
2713,172455.84503
2714,153956.79908
2715,182136.94115
2716,137926.46353
2717,184995.06687
2718,224508.96795
2719,156185.65821
2720,172741.34105
2721,137433.45739
2722,187852.13798
2723,127904.47247
2724,114936.15126
2725,136137.15186
2726,148220.08653
2727,183009.83422
2728,167779.605
2729,150389.32458
2730,157277.70234
2731,85538.777365
2732,117865.6924
2733,172867.78927
2734,191395.66041
2735,139850.80719
2736,162955.47714
2737,113748.2085
2738,204504.62412
2739,159616.20713
2740,128729.40889
2741,161367.36546
2742,157046.56426
2743,155506.32433
2744,138930.50289
2745,128232.26557
2746,121599.72849
2747,129051.28021
2748,101889.36793
2749,123811.18015
2750,129642.73713
2751,105196.98733
2752,193237.57589
2753,154603.28229
2754,289384.39321
2755,132141.31073
2756,69859.69369
2757,69465.647192
2758,38507.188645
2759,128348.71313
2760,157786.88607
2761,143298.662
2762,149977.31042
2763,202986.2669
2764,115833.50679
2765,263518.40253
2766,156734.81701
2767,75438.292909
2768,196410.06707
2769,145474.64814
2770,132782.22202
2771,109785.60508
2772,130241.15937
2773,154641.79574
2774,181407.8976
2775,159321.39651
2776,109810.37809
2777,107571.10565
2778,83213.619785
2779,160046.37786
2780,106500.7263
2781,83262.890199
2782,88457.695843
2783,107874.91886
2784,117445.63643
2785,139060.44246
2786,35947.576595
2787,119785.76755
2788,77537.861092
2789,192318.63289
2790,101993.09364
2791,119390.09472
2792,101087.17213
2793,161447.11754
2794,106487.3382
2795,120059.66321
2796,79705.402496
2797,273945.23771
2798,117829.11095
2799,91344.771514
2800,66364.430381
2801,104291.09253
2802,144569.46531
2803,245377.07139
2804,123440.84709
2805,65075.967406
2806,92534.035334
2807,163562.12577
2808,138436.99535
2809,118940.55461
2810,137153.57692
2811,175228.14662
2812,138753.49055
2813,259647.5014
2814,257360.54502
2815,86172.225139
2816,237406.40528
2817,127712.98383
2818,107440.7423
2819,167916.70177
2820,148328.48602
2821,116645.59042
2822,170319.90131
2823,362668.94082
2824,208377.14219
2825,112576.50556
2826,129769.79026
2827,169954.04869
2828,263081.14075
2829,198544.25289
2830,239510.18257
2831,181362.45139
2832,262600.01377
2833,291827.00329
2834,217071.15563
2835,232946.02308
2836,192455.37998
2837,180250.36296
2838,161807.33824
2839,178072.29279
2840,204395.91175
2841,203535.94948
2842,211064.40459
2843,152537.88975
2844,159761.23137
2845,116267.13271
2846,205767.68111
2847,203921.87727
2848,198005.47419
2849,219692.55514
2850,252406.05004
2851,236084.66747
2852,228062.9671
2853,224764.68667
2854,134327.01826
2855,203189.81593
2856,207536.40762
2857,193655.44383
2858,197625.25232
2859,112998.90783
2860,135321.69506
2861,153963.25168
2862,201964.20585
2863,142064.37222
2864,328693.25219
2865,139382.56588
2866,209598.79905
2867,95180.042832
2868,115738.87901
2869,160333.41938
2870,158277.41256
2871,127861.83589
2872,37358.048152
2873,97135.281428
2874,158320.34511
2875,132896.9289
2876,124362.99358
2877,129117.61162
2878,141514.07438
2879,148982.906
2880,128214.247
2881,135234.81217
2882,165510.68387
2883,160393.72156
2884,139264.09894
2885,156151.54327
2886,232396.80687
2887,111052.50063
2888,119992.75117
2889,50118.021386
2890,57471.104353
2891,173314.17031
2892,47316.205176
2893,135620.21884
2894,55243.213297
2895,307008.95023
2896,296788.26192
2897,217491.6357
2898,221798.55509
2899,277597.10965
2900,158313.96699
2901,206209.87622
2902,201861.97311
2903,328862.30066
2904,261405.92471
2905,120888.82958
2906,192741.82042
2907,126480.44443
2908,114474.56423
2909,215088.6954
2910,85240.394241
2911,119546.56096
2912,165296.51595
2913,118250.25544
2914,118250.25544
2915,118250.25544
2916,118250.25544
2917,154228.42716
2918,139968.98523
2919,226973.62819
